CY_Qtr,CMS_Region_Number,CMS_Region_Name,Facility_Count,Census,Total_Nurse_HPRD,Nurse_Care_HPRD,Total_RN_HPRD,Direct_Care_RN_HPRD,Contract_Percentage
2024Q3,3,Philadelphia,1355,133568.6847826087,3.6661147639477796,3.3892080910334457,0.6537312727639966,0.4362626767745856,11.394204780307762
2024Q4,3,Philadelphia,1346,133424.5543478261,3.695406668106442,3.4154205727239284,0.6601545426380436,0.4396059595314368,10.523602011775719
2025Q1,3,Philadelphia,1348,134535.64444444445,3.6636585711114327,3.376984610769818,0.6646849145637407,0.43890477847754156,10.307577958010421
2025Q2,3,Philadelphia,1339,133209.2857142857,3.713331919655472,3.423723950868025,0.6645704483030709,0.4366353218454477,10.245069455787931
2025Q3,3,Philadelphia,1344,134085.15217391303,3.707889160149205,3.423013882158274,0.6583358376904229,0.4340274958304399,9.521670112373782
2025Q4,3,Philadelphia,1339,134001.68478260867,3.699978219774167,3.4164731575811618,0.6565132722617456,0.43431477216177133,8.611022123322048
2017Q1,4,Atlanta,2443,230738.7888888889,3.8392529609359602,3.577993345625893,0.522962949301353,0.3296875711934193,1.3591358799417685
2017Q2,4,Atlanta,2457,229787.32967032964,3.8763018150514412,3.6053795183860156,0.5290982172861509,0.32986702611353924,2.2142433339450447
2017Q3,4,Atlanta,2540,237399.51086956522,3.884571618059907,3.6190003138627755,0.5335457157959969,0.33827389300415656,1.7297645836010827
2017Q4,4,Atlanta,2517,236044.30434782608,3.884991600692501,3.621200249529427,0.5317902783173168,0.3378172037158096,1.4154366458719612
2018Q1,4,Atlanta,2588,240770.94444444447,3.8870012143861024,3.6096722426593995,0.5524429996513515,0.347579581977061,1.928600506747933
2018Q2,4,Atlanta,2601,240707.6813186813,3.907290436500906,3.633027683617341,0.5551023221408631,0.353636964428926,2.149756799440465
2018Q3,4,Atlanta,2599,240763.8043478261,3.9066498349681518,3.631129170434492,0.5547415543918878,0.3543849005000841,2.1425682689262913
2018Q4,4,Atlanta,2627,243122.3260869565,3.874181422538502,3.5924625892834237,0.5632229186470542,0.36031471677301097,2.037263477187427
2019Q1,4,Atlanta,2645,246461.16666666666,3.8700098681311306,3.5800902391429266,0.576633192833399,0.3680580524179943,2.0876592942153676
2019Q2,4,Atlanta,2639,244624.71428571432,3.8795563322854387,3.597578925673498,0.5765875012224377,0.3696597218731415,2.3667521219756726
2019Q3,4,Atlanta,2625,243142.66304347824,3.8953862656675207,3.6100222574642493,0.5855025142914619,0.37542807552821134,2.3451885034249353
2019Q4,4,Atlanta,2643,245052.05434782608,3.864651969907548,3.58433103543351,0.5801713238478303,0.3724722577798356,2.500029301222775
2020Q1,4,Atlanta,2143,197307.6813186813,3.8716809229563305,3.578463432941432,0.5940918609909138,0.37954421662735827,2.692282309671866
2020Q2,4,Atlanta,2625,223765.23076923075,3.96679086391369,3.662652409540689,0.6253281196010182,0.39958532382546164,2.703867023467284
2020Q3,4,Atlanta,2647,214744.77173913043,3.9596482902681394,3.6556202881691866,0.647620606140181,0.42304486736757596,3.560803995019605
2020Q4,4,Atlanta,2602,207551.52173913043,4.0039143146227705,3.6984263069306,0.6462307687876346,0.42147455843860665,4.1741387300932296
2021Q1,4,Atlanta,2643,206482.9777777778,3.978443540785822,3.6668427540004913,0.6440259735158153,0.4139590215346242,4.796003836011695
2021Q2,4,Atlanta,2640,211373.74725274727,3.8045599973922557,3.504160904301016,0.6095573904272791,0.3898340427255281,6.078817166153962
2021Q3,4,Atlanta,2641,216064.59782608692,3.738088087384094,3.4529220251813784,0.58927713647232,0.37895997890727423,8.14485166347627
2021Q4,4,Atlanta,2631,216820.39535519193,3.7179952052666194,3.4406837466610236,0.5591748601898553,0.3573890612267686,9.20764393427241
2022Q1,4,Atlanta,2591,213135.88888888888,3.706852229902361,3.4265080858690573,0.5580380148710551,0.3542083037269388,10.911916832964714
2022Q2,4,Atlanta,2607,217959.20879120877,3.6591608748446114,3.3840085593190934,0.5518471124347898,0.3513897625163051,11.313281202926733
2022Q3,4,Atlanta,2615,221346.3913043478,3.680368449157105,3.40532796716223,0.5569839973427445,0.3565492935821425,10.604541593758801
2022Q4,4,Atlanta,2621,225044.75,3.647428850020506,3.3866443461462272,0.5443059749903848,0.3543643257039168,10.165609658380188
2023Q1,4,Atlanta,2631,229244.56666666665,3.6747151748804314,3.396884560598577,0.5600996689076989,0.3596164208132693,9.35431236344891
2023Q2,4,Atlanta,2617,229011.61538461538,3.6784931303210935,3.4095514042979826,0.554820833743401,0.36202014178752,8.409049820729006
2023Q3,4,Atlanta,2621,231634.7608695652,3.6962268607090305,3.4307918322313835,0.5595602822622083,0.370047254865911,6.803090105088337
2023Q4,4,Atlanta,2620,232486.83695652173,3.7034519481210477,3.443158168515291,0.5611065091155935,0.3740346431020476,5.780478192639213
2024Q1,4,Atlanta,2629,236405.48351648354,3.683308217084084,3.417422518926901,0.5744932647152762,0.38345955837937046,5.390460217561497
2024Q2,4,Atlanta,2620,235735.14285714287,3.7279821230736787,3.458320573312441,0.5818254202961434,0.38885439274417577,5.251469355000263
2024Q3,4,Atlanta,2624,236804.92391304346,3.739887480306781,3.4702629902718027,0.5876564176172709,0.394558868465068,4.647369884979643
2024Q4,4,Atlanta,2623,238327.05434782608,3.74681134743182,3.480868672931137,0.5904478910944856,0.39975792125992016,4.1267973534954265
2025Q1,4,Atlanta,2621,239869.03333333335,3.7263800778693454,3.4512828565291627,0.6003158617158353,0.40484386132376965,4.075568346360465
2025Q2,4,Atlanta,2618,239349.4835164835,3.7579630902497043,3.4805628217655697,0.6027771354435371,0.40623918870208797,4.067859197919253
2025Q3,4,Atlanta,2617,240134.53260869568,3.7680985373371114,3.4971011887946704,0.6040361831594674,0.4110862611116949,3.641588004265723
2025Q4,4,Atlanta,2610,240264.59782608697,3.7576069422194536,3.4878143082560755,0.5990696873460567,0.4071010248981389,3.4412151236085675
